shell_id,count,altitude_min_km,altitude_max_km,altitude_mean_km,altitude_std_km,altitude_median_km,inclination_min_deg,inclination_max_deg,inclination_mean_deg,inclination_std_deg,inclination_median_deg,eccentricity_mean,eccentricity_std,mean_motion_mean_rev_per_day,mean_motion_std_rev_per_day
120,2,529.02,532.33,530.675,1.6550000000000296,530.675,53.2143,53.2151,53.2147,0.00039999999999906777,53.2147,4.4e-05,1.9e-05,15.14158555,0.00545113999999991
121,2,529.51,530.94,530.225,0.7150000000000318,530.225,70.0001,70.001,70.00055,0.0004500000000007276,70.00055,0.00029549999999999997,6.35e-05,15.143060755,0.002345844999999791
122,12,529.6,534.36,531.8991666666667,1.7615592445961632,532.065,53.0477,53.0865,53.07991666666666,0.010087437181410185,53.08245,0.00017533333333333333,0.00014579227993583504,15.137545224999998,0.005794184792468696
123,22,532.79,537.69,535.6159090909091,1.535970700155303,535.87,42.9994,43.0014,43.00040454545455,0.0005873494180154362,43.0004,0.00027190909090909094,0.00037249526038362485,15.125325518181818,0.005046982016674042
124,4,534.25,538.98,536.2225,2.041437912354925,535.8299999999999,53.2136,53.2175,53.21495,0.0015532224567016326,53.214349999999996,0.00040025,0.0001638709476997067,15.1233415425,0.006702047885230479
125,17,534.93,538.68,537.02,1.0327006285634277,537.14,53.0503,53.0812,53.075529411764705,0.006513313488168516,53.0762,0.00015099999999999998,5.366015062134919e-05,15.120714749411764,0.00339241393674968
126,21,538.12,543.11,540.7109523809524,1.2341293625251464,540.64,42.999,43.0023,43.000485714285716,0.0007760005610484836,43.0005,0.00015066666666666668,3.515724315175674e-05,15.108601646190477,0.004046040207692208
127,10,540.9,545.65,543.587,1.3946400969425832,543.85,53.0526,53.0698,53.06413,0.006091805971959437,53.06575,0.00019370000000000002,0.00015567469286945776,15.099186417999999,0.004568950268542391
128,4,541.69,545.41,543.2025,1.3627797877866836,542.855,69.9949,70.0013,69.998275,0.0022829531313629716,69.99844999999999,0.0004185,0.00021193218254904092,15.10044274,0.004469716643563793
129,1357,542.68,547.19,546.8744878408253,0.14805137890412146,546.88,53.2139,53.2204,53.2172538688283,0.0011189702698191544,53.217,0.00013498820928518792,1.926879660832282e-05,15.088419186440678,0.00048416469907291363
130,34,543.14,548.06,545.21,1.4108508071373074,545.11,42.9987,43.0017,43.00007647058823,0.0006760868476800015,42.9999,0.00015279411764705883,4.497893586202631e-05,15.093865445294117,0.00462006250313355
131,7,545.99,549.3,547.0671428571429,1.011953052069016,546.7,53.0544,53.0638,53.061028571428565,0.003111138645812514,53.0623,0.00014885714285714285,5.955172678659541e-05,15.087788354285715,0.0033067495225712513
132,30,548.35,553.29,551.0783333333333,1.4443847209875305,551.0150000000001,42.9989,43.0022,43.00022333333333,0.0007121251450570788,43.00020000000001,0.0001687,5.150155337463133e-05,15.074679257000001,0.0047198277291478
133,128,551.41,554.44,554.267578125,0.4101385933699573,554.35,53.0525,53.058,53.0550546875,0.000932726126654091,53.055,0.00014215625,2.8943759447202087e-05,15.064265965859375,0.0013381448926303335
134,5,552.7,556.18,554.1020000000001,1.3426004617904483,553.86,69.9966,70.0023,70.00062,0.002144201483070918,70.0019,0.0003288,0.00010019860278466961,15.064803423999999,0.004369655346993207
135,45,553.52,558.45,556.5733333333333,1.4103285669186072,556.65,42.9993,43.0017,43.00051333333334,0.0005491812087100506,43.0006,0.00015133333333333334,6.486978409775147e-05,15.056742798666667,0.004599263782791655
136,358,556.48,556.8,556.638659217877,0.03225926849538133,556.64,97.6001,97.6074,97.60295726256983,0.0011229402215224592,97.603,0.00015865363128491621,6.834444986680259e-05,15.056530387402235,0.00010526446585504345
137,25,558.55,563.4,560.7588,1.763011786687783,560.04,42.9957,43.0038,43.000852,0.0014464079645796853,43.001,0.00014476,5.30232250999503e-05,15.043108656,0.005737111991346065
